pokemonKey,pokemonName,moveName,naturalSource,level,versionGroup,learnMethod,formerLearnMethod,naturalizedRareTm
froslass,Froslass,Wake-Up Slap,level-up,28,,,,no
froslass,Froslass,Captivate,level-up,31,,,,no
froslass,Froslass,Ice Shard,level-up,37,,,,no
froslass,Froslass,Blizzard,level-up,51,,,,no
froslass,Froslass,Destiny Bond,level-up,59,,,,no
froslass,Froslass,Draining Kiss,level-up,23,,,,no
froslass,Froslass,Shadow Ball,level-up,42,,,,no
froslass,Froslass,Will-O-Wisp,level-up,28,,,,no
froslass,Froslass,Hex,level-up,0,,,,no
froslass,Froslass,Protect,level-up,1,,,,no
froslass,Froslass,Bite,level-up,1,,,,no
froslass,Froslass,Ice Fang,level-up,1,,,,no
froslass,Froslass,Headbutt,level-up,1,,,,no
froslass,Froslass,Crunch,level-up,1,,,,no
froslass,Froslass,Frost Breath,level-up,30,,,,no
froslass,Froslass,Aurora Veil,level-up,54,,,,no
froslass,Froslass,Snowscape,level-up,40,,,,no
froslass,Froslass,Ice Beam,level-up,34,,,,no
froslass,Froslass,Weather Ball,level-up,50,,,,no
frosmoth,Frosmoth,Icy Wind,level-up,0,,,,no
frosmoth,Frosmoth,Powder Snow,level-up,1,,,,no
frosmoth,Frosmoth,Struggle Bug,level-up,1,,,,no
frosmoth,Frosmoth,Attract,level-up,1,,,,no
frosmoth,Frosmoth,Stun Spore,level-up,4,,,,no
frosmoth,Frosmoth,Infestation,level-up,8,,,,no
frosmoth,Frosmoth,Mist,level-up,12,,,,no
frosmoth,Frosmoth,Defog,level-up,16,,,,no
frosmoth,Frosmoth,Feather Dance,level-up,21,,,,no
frosmoth,Frosmoth,Aurora Beam,level-up,24,,,,no
frosmoth,Frosmoth,Bug Buzz,level-up,32,,,,no
frosmoth,Frosmoth,Aurora Veil,level-up,36,,,,no
frosmoth,Frosmoth,Blizzard,level-up,40,,,,no
frosmoth,Frosmoth,Tailwind,level-up,44,,,,no
frosmoth,Frosmoth,Quiver Dance,level-up,52,,,,no
frosmoth,Frosmoth,Snowscape,level-up,28,,,,no
frosmoth,Frosmoth,Fairy Wind,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
rotom-frost,Frost Rotom,Trick,level-up,1,,,,no
rotom-frost,Frost Rotom,Astonish,level-up,1,,,,no
rotom-frost,Frost Rotom,Thunder Wave,level-up,1,,,,no
rotom-frost,Frost Rotom,Thunder Shock,level-up,1,,,,no
rotom-frost,Frost Rotom,Confuse Ray,level-up,1,,,,no
rotom-frost,Frost Rotom,Uproar,level-up,8,,,,no
rotom-frost,Frost Rotom,Double Team,level-up,15,,,,no
rotom-frost,Frost Rotom,Shock Wave,level-up,22,,,,no
rotom-frost,Frost Rotom,Ominous Wind,level-up,29,,,,no
rotom-frost,Frost Rotom,Substitute,level-up,36,,,,no
rotom-frost,Frost Rotom,Charge,level-up,43,,,,no
rotom-frost,Frost Rotom,Discharge,level-up,50,,,,no
rotom-frost,Frost Rotom,Electro Ball,level-up,43,,,,no
rotom-frost,Frost Rotom,Hex,level-up,50,,,,no
fuecoco,Fuecoco,Tackle,level-up,1,,,,no
fuecoco,Fuecoco,Leer,level-up,1,,,,no
fuecoco,Fuecoco,Ember,level-up,1,,,,no
fuecoco,Fuecoco,Round,level-up,7,,,,no
fuecoco,Fuecoco,Bite,level-up,12,,,,no
fuecoco,Fuecoco,Incinerate,level-up,15,,,,no
fuecoco,Fuecoco,Yawn,level-up,17,,,,no
fuecoco,Fuecoco,Snarl,level-up,21,,,,no
fuecoco,Fuecoco,Roar,level-up,25,,,,no
fuecoco,Fuecoco,Flamethrower,level-up,28,,,,no
fuecoco,Fuecoco,Hyper Voice,level-up,32,,,,no
fuecoco,Fuecoco,Fire Blast,level-up,36,,,,no
fuecoco,Fuecoco,Slack Off,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
furfrou,Furfrou,Tackle,level-up,1,,,,no
furfrou,Furfrou,Growl,level-up,1,,,,no
furfrou,Furfrou,Sand Attack,level-up,5,,,,no
furfrou,Furfrou,Baby-Doll Eyes,level-up,9,,,,no
furfrou,Furfrou,Headbutt,level-up,12,,,,no
furfrou,Furfrou,Tail Whip,level-up,15,,,,no
furfrou,Furfrou,Bite,level-up,22,,,,no
furfrou,Furfrou,Odor Sleuth,level-up,27,,,,no
furfrou,Furfrou,Retaliate,level-up,33,,,,no
furfrou,Furfrou,Take Down,level-up,35,,,,no
furfrou,Furfrou,Charm,level-up,38,,,,no
furfrou,Furfrou,Sucker Punch,level-up,42,,,,no
furfrou,Furfrou,Cotton Guard,level-up,48,,,,no
furret,Furret,Scratch,level-up,1,,,,no
furret,Furret,Defense Curl,level-up,1,,,,no
furret,Furret,Quick Attack,level-up,1,,,,no
furret,Furret,Fury Swipes,level-up,18,,,,no
furret,Furret,Slam,level-up,28,,,,no
furret,Furret,Rest,level-up,38,,,,no
furret,Furret,Amnesia,level-up,48,,,,no
furret,Furret,Foresight,level-up,1,,,,no
furret,Furret,Sucker Punch,level-up,36,,,,no
furret,Furret,Baton Pass,level-up,46,,,,no
furret,Furret,Me First,level-up,50,,,,no
furret,Furret,Hyper Voice,level-up,56,,,,no
furret,Furret,Agility,level-up,0,,,,no
furret,Furret,Coil,level-up,1,,,,no
furret,Furret,Growl,level-up,1,,,,no
furret,Furret,Reversal,level-up,50,,,,no
furret,Furret,Double-Edge,level-up,50,,,,no
furret,Furret,Baby-Doll Eyes,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
furret,Furret,Tidy Up,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
furret,Furret,Tackle,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
gabite,Gabite,Tackle,level-up,1,,,,no
gabite,Gabite,Sand Attack,level-up,1,,,,no
gabite,Gabite,Dragon Rage,level-up,7,,,,no
gabite,Gabite,Sandstorm,level-up,13,,,,no
gabite,Gabite,Take Down,level-up,15,,,,no
gabite,Gabite,Sand Tomb,level-up,19,,,,no
gabite,Gabite,Slash,level-up,28,,,,no
gabite,Gabite,Dragon Claw,level-up,33,,,,no
gabite,Gabite,Dig,level-up,40,,,,no
gabite,Gabite,Dragon Rush,level-up,49,,,,no
gabite,Gabite,Dual Chop,level-up,24,,,,no
gabite,Gabite,Dragon Breath,level-up,1,,,,no
gabite,Gabite,Bulldoze,level-up,18,,,,no
gabite,Gabite,Bite,level-up,27,,,,no
articuno-galar,Galarian Articuno,Gust,level-up,1,,,,no
articuno-galar,Galarian Articuno,Psycho Shift,level-up,1,,,,no
articuno-galar,Galarian Articuno,Confusion,level-up,5,,,,no
articuno-galar,Galarian Articuno,Reflect,level-up,10,,,,no
articuno-galar,Galarian Articuno,Hypnosis,level-up,15,,,,no
articuno-galar,Galarian Articuno,Agility,level-up,20,,,,no
articuno-galar,Galarian Articuno,Ancient Power,level-up,25,,,,no
articuno-galar,Galarian Articuno,Tailwind,level-up,30,,,,no
articuno-galar,Galarian Articuno,Psycho Cut,level-up,35,,,,no
articuno-galar,Galarian Articuno,Recover,level-up,40,,,,no
articuno-galar,Galarian Articuno,Freezing Glare,level-up,45,,,,no
articuno-galar,Galarian Articuno,Dream Eater,level-up,50,,,,no
articuno-galar,Galarian Articuno,Hurricane,level-up,55,,,,no
articuno-galar,Galarian Articuno,Mind Reader,level-up,60,,,,no
articuno-galar,Galarian Articuno,Future Sight,level-up,65,,,,no
articuno-galar,Galarian Articuno,Trick Room,level-up,70,,,,no
articuno-galar,Galarian Articuno,Double Team,level-up,60,,,,no
corsola-galar,Galarian Corsola,Tackle,level-up,1,,,,no
corsola-galar,Galarian Corsola,Harden,level-up,1,,,,no
corsola-galar,Galarian Corsola,Astonish,level-up,5,,,,no
corsola-galar,Galarian Corsola,Disable,level-up,10,,,,no
corsola-galar,Galarian Corsola,Spite,level-up,15,,,,no
corsola-galar,Galarian Corsola,Ancient Power,level-up,20,,,,no
corsola-galar,Galarian Corsola,Hex,level-up,25,,,,no
corsola-galar,Galarian Corsola,Curse,level-up,30,,,,no
corsola-galar,Galarian Corsola,Strength Sap,level-up,35,,,,no
corsola-galar,Galarian Corsola,Power Gem,level-up,40,,,,no
corsola-galar,Galarian Corsola,Night Shade,level-up,45,,,,no
corsola-galar,Galarian Corsola,Grudge,level-up,50,,,,no
corsola-galar,Galarian Corsola,Mirror Coat,level-up,55,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Icicle Crash,level-up,0,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Powder Snow,level-up,1,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Tackle,level-up,1,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Taunt,level-up,1,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Bite,level-up,1,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Avalanche,level-up,12,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Work Up,level-up,16,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Ice Fang,level-up,20,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Headbutt,level-up,24,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Ice Punch,level-up,28,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Uproar,level-up,32,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Belly Drum,level-up,38,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Blizzard,level-up,44,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Thrash,level-up,50,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Superpower,level-up,56,,,,no
darmanitan-galar-standard,Galarian Darmanitan,Flame Wheel,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
darmanitan-galar-standard,Galarian Darmanitan,Freeze-Dry,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
darumaka-galar,Galarian Darumaka,Powder Snow,level-up,1,,,,no
darumaka-galar,Galarian Darumaka,Tackle,level-up,1,,,,no
darumaka-galar,Galarian Darumaka,Taunt,level-up,4,,,,no
darumaka-galar,Galarian Darumaka,Bite,level-up,8,,,,no
darumaka-galar,Galarian Darumaka,Avalanche,level-up,12,,,,no
darumaka-galar,Galarian Darumaka,Work Up,level-up,16,,,,no
darumaka-galar,Galarian Darumaka,Ice Fang,level-up,20,,,,no
darumaka-galar,Galarian Darumaka,Headbutt,level-up,24,,,,no
darumaka-galar,Galarian Darumaka,Ice Punch,level-up,28,,,,no
darumaka-galar,Galarian Darumaka,Uproar,level-up,32,,,,no
darumaka-galar,Galarian Darumaka,Belly Drum,level-up,36,,,,no
darumaka-galar,Galarian Darumaka,Blizzard,level-up,40,,,,no
darumaka-galar,Galarian Darumaka,Thrash,level-up,44,,,,no
darumaka-galar,Galarian Darumaka,Superpower,level-up,48,,,,no
darumaka-galar,Galarian Darumaka,Flame Wheel,naturalized-rare-tm,,sword-shield,egg,egg,yes
darumaka-galar,Galarian Darumaka,Freeze-Dry,naturalized-rare-tm,,sword-shield,egg,egg,yes
farfetchd-galar,Galarian Farfetch'd,Peck,level-up,1,,,,no
farfetchd-galar,Galarian Farfetch'd,Sand Attack,level-up,1,,,,no
farfetchd-galar,Galarian Farfetch'd,Leer,level-up,5,,,,no
farfetchd-galar,Galarian Farfetch'd,Fury Cutter,level-up,10,,,,no
farfetchd-galar,Galarian Farfetch'd,Rock Smash,level-up,15,,,,no
farfetchd-galar,Galarian Farfetch'd,Brutal Swing,level-up,20,,,,no
farfetchd-galar,Galarian Farfetch'd,Detect,level-up,25,,,,no
farfetchd-galar,Galarian Farfetch'd,Knock Off,level-up,30,,,,no
farfetchd-galar,Galarian Farfetch'd,Defog,level-up,35,,,,no
farfetchd-galar,Galarian Farfetch'd,Brick Break,level-up,40,,,,no
farfetchd-galar,Galarian Farfetch'd,Swords Dance,level-up,45,,,,no
farfetchd-galar,Galarian Farfetch'd,Slam,level-up,50,,,,no
farfetchd-galar,Galarian Farfetch'd,Leaf Blade,level-up,55,,,,no
farfetchd-galar,Galarian Farfetch'd,Final Gambit,level-up,60,,,,no
farfetchd-galar,Galarian Farfetch'd,Brave Bird,level-up,65,,,,no
linoone-galar,Galarian Linoone,Night Slash,level-up,0,,,,no
linoone-galar,Galarian Linoone,Switcheroo,level-up,1,,,,no
linoone-galar,Galarian Linoone,Pin Missile,level-up,1,,,,no
linoone-galar,Galarian Linoone,Baby-Doll Eyes,level-up,1,,,,no
linoone-galar,Galarian Linoone,Tackle,level-up,1,,,,no
linoone-galar,Galarian Linoone,Leer,level-up,1,,,,no
linoone-galar,Galarian Linoone,Sand Attack,level-up,1,,,,no
linoone-galar,Galarian Linoone,Lick,level-up,1,,,,no
linoone-galar,Galarian Linoone,Snarl,level-up,9,,,,no
linoone-galar,Galarian Linoone,Headbutt,level-up,12,,,,no
linoone-galar,Galarian Linoone,Hone Claws,level-up,15,,,,no
linoone-galar,Galarian Linoone,Fury Swipes,level-up,18,,,,no
linoone-galar,Galarian Linoone,Rest,level-up,23,,,,no
linoone-galar,Galarian Linoone,Take Down,level-up,28,,,,no
linoone-galar,Galarian Linoone,Scary Face,level-up,33,,,,no
linoone-galar,Galarian Linoone,Counter,level-up,38,,,,no
linoone-galar,Galarian Linoone,Taunt,level-up,43,,,,no
linoone-galar,Galarian Linoone,Double-Edge,level-up,48,,,,no
meowth-galar,Galarian Meowth,Fake Out,level-up,1,,,,no
meowth-galar,Galarian Meowth,Growl,level-up,1,,,,no
meowth-galar,Galarian Meowth,Hone Claws,level-up,4,,,,no
meowth-galar,Galarian Meowth,Scratch,level-up,8,,,,no
meowth-galar,Galarian Meowth,Pay Day,level-up,12,,,,no
meowth-galar,Galarian Meowth,Metal Claw,level-up,16,,,,no
meowth-galar,Galarian Meowth,Taunt,level-up,20,,,,no
meowth-galar,Galarian Meowth,Swagger,level-up,24,,,,no
meowth-galar,Galarian Meowth,Fury Swipes,level-up,29,,,,no
meowth-galar,Galarian Meowth,Screech,level-up,32,,,,no
meowth-galar,Galarian Meowth,Slash,level-up,36,,,,no
meowth-galar,Galarian Meowth,Metal Sound,level-up,40,,,,no
meowth-galar,Galarian Meowth,Thrash,level-up,44,,,,no
moltres-galar,Galarian Moltres,Gust,level-up,1,,,,no
moltres-galar,Galarian Moltres,Leer,level-up,1,,,,no
moltres-galar,Galarian Moltres,Payback,level-up,5,,,,no
moltres-galar,Galarian Moltres,Safeguard,level-up,10,,,,no
moltres-galar,Galarian Moltres,Wing Attack,level-up,15,,,,no
moltres-galar,Galarian Moltres,Agility,level-up,20,,,,no
moltres-galar,Galarian Moltres,Ancient Power,level-up,25,,,,no
moltres-galar,Galarian Moltres,Sucker Punch,level-up,30,,,,no
moltres-galar,Galarian Moltres,Air Slash,level-up,35,,,,no
moltres-galar,Galarian Moltres,Fiery Wrath,level-up,45,,,,no
moltres-galar,Galarian Moltres,Nasty Plot,level-up,50,,,,no
moltres-galar,Galarian Moltres,Hurricane,level-up,55,,,,no
moltres-galar,Galarian Moltres,Endure,level-up,60,,,,no
moltres-galar,Galarian Moltres,Memento,level-up,65,,,,no
moltres-galar,Galarian Moltres,Sky Attack,level-up,70,,,,no
mr-mime-galar,Galarian Mr. Mime,Copycat,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Encore,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Role Play,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Protect,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Recycle,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Mimic,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Light Screen,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Reflect,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Safeguard,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Dazzling Gleam,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Misty Terrain,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Pound,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Rapid Spin,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Baton Pass,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Ice Shard,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Confusion,level-up,12,,,,no
mr-mime-galar,Galarian Mr. Mime,Icy Wind,level-up,20,,,,no
mr-mime-galar,Galarian Mr. Mime,Double Kick,level-up,24,,,,no
mr-mime-galar,Galarian Mr. Mime,Psybeam,level-up,28,,,,no
mr-mime-galar,Galarian Mr. Mime,Hypnosis,level-up,32,,,,no
mr-mime-galar,Galarian Mr. Mime,Mirror Coat,level-up,36,,,,no
mr-mime-galar,Galarian Mr. Mime,Sucker Punch,level-up,40,,,,no
mr-mime-galar,Galarian Mr. Mime,Freeze-Dry,level-up,44,,,,no
mr-mime-galar,Galarian Mr. Mime,Psychic,level-up,48,,,,no
mr-mime-galar,Galarian Mr. Mime,Teeter Dance,level-up,52,,,,no
mr-mime-galar,Galarian Mr. Mime,Substitute,level-up,29,,,,no
mr-mime-galar,Galarian Mr. Mime,Tickle,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Trick,level-up,36,,,,no
mr-mime-galar,Galarian Mr. Mime,Barrier,level-up,1,,,,no
mr-mime-galar,Galarian Mr. Mime,Double Slap,level-up,11,,,,no
mr-mime-galar,Galarian Mr. Mime,Meditate,level-up,8,,,,no
ponyta-galar,Galarian Ponyta,Tackle,level-up,1,,,,no
ponyta-galar,Galarian Ponyta,Growl,level-up,1,,,,no
ponyta-galar,Galarian Ponyta,Tail Whip,level-up,5,,,,no
ponyta-galar,Galarian Ponyta,Confusion,level-up,10,,,,no
ponyta-galar,Galarian Ponyta,Fairy Wind,level-up,15,,,,no
ponyta-galar,Galarian Ponyta,Agility,level-up,20,,,,no
ponyta-galar,Galarian Ponyta,Psybeam,level-up,25,,,,no
ponyta-galar,Galarian Ponyta,Stomp,level-up,30,,,,no
ponyta-galar,Galarian Ponyta,Heal Pulse,level-up,35,,,,no
ponyta-galar,Galarian Ponyta,Take Down,level-up,41,,,,no
ponyta-galar,Galarian Ponyta,Dazzling Gleam,level-up,45,,,,no
ponyta-galar,Galarian Ponyta,Psychic,level-up,50,,,,no
ponyta-galar,Galarian Ponyta,Healing Wish,level-up,55,,,,no
rapidash-galar,Galarian Rapidash,Psycho Cut,level-up,0,,,,no
rapidash-galar,Galarian Rapidash,Megahorn,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Tackle,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Quick Attack,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Growl,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Tail Whip,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Confusion,level-up,1,,,,no
rapidash-galar,Galarian Rapidash,Fairy Wind,level-up,15,,,,no
rapidash-galar,Galarian Rapidash,Agility,level-up,20,,,,no
rapidash-galar,Galarian Rapidash,Psybeam,level-up,25,,,,no
rapidash-galar,Galarian Rapidash,Stomp,level-up,30,,,,no
rapidash-galar,Galarian Rapidash,Heal Pulse,level-up,35,,,,no
rapidash-galar,Galarian Rapidash,Take Down,level-up,43,,,,no
rapidash-galar,Galarian Rapidash,Dazzling Gleam,level-up,49,,,,no
rapidash-galar,Galarian Rapidash,Psychic,level-up,56,,,,no
rapidash-galar,Galarian Rapidash,Healing Wish,level-up,63,,,,no
slowbro-galar,Galarian Slowbro,Shell Side Arm,level-up,0,,,,no
slowbro-galar,Galarian Slowbro,Withdraw,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Tackle,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Curse,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Growl,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Acid,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Yawn,level-up,9,,,,no
slowbro-galar,Galarian Slowbro,Confusion,level-up,12,,,,no
slowbro-galar,Galarian Slowbro,Disable,level-up,15,,,,no
slowbro-galar,Galarian Slowbro,Water Pulse,level-up,18,,,,no
slowbro-galar,Galarian Slowbro,Headbutt,level-up,21,,,,no
slowbro-galar,Galarian Slowbro,Zen Headbutt,level-up,24,,,,no
slowbro-galar,Galarian Slowbro,Amnesia,level-up,27,,,,no
slowbro-galar,Galarian Slowbro,Surf,level-up,30,,,,no
slowbro-galar,Galarian Slowbro,Slack Off,level-up,33,,,,no
slowbro-galar,Galarian Slowbro,Psychic,level-up,36,,,,no
slowbro-galar,Galarian Slowbro,Psych Up,level-up,39,,,,no
slowbro-galar,Galarian Slowbro,Rain Dance,level-up,42,,,,no
slowbro-galar,Galarian Slowbro,Heal Pulse,level-up,45,,,,no
slowbro-galar,Galarian Slowbro,Water Gun,level-up,1,,,,no
slowbro-galar,Galarian Slowbro,Razor Shell,naturalized-rare-tm,,sword-shield,machine,machine,yes
slowking-galar,Galarian Slowking,Eerie Spell,level-up,0,,,,no
slowking-galar,Galarian Slowking,Power Gem,level-up,1,,,,no
slowking-galar,Galarian Slowking,Nasty Plot,level-up,1,,,,no
slowking-galar,Galarian Slowking,Swagger,level-up,1,,,,no
slowking-galar,Galarian Slowking,Tackle,level-up,1,,,,no
slowking-galar,Galarian Slowking,Curse,level-up,1,,,,no
slowking-galar,Galarian Slowking,Growl,level-up,1,,,,no
slowking-galar,Galarian Slowking,Acid,level-up,1,,,,no
slowking-galar,Galarian Slowking,Yawn,level-up,9,,,,no
slowking-galar,Galarian Slowking,Confusion,level-up,12,,,,no
slowking-galar,Galarian Slowking,Disable,level-up,15,,,,no
slowking-galar,Galarian Slowking,Water Pulse,level-up,18,,,,no
slowking-galar,Galarian Slowking,Headbutt,level-up,21,,,,no
slowking-galar,Galarian Slowking,Zen Headbutt,level-up,24,,,,no
slowking-galar,Galarian Slowking,Amnesia,level-up,27,,,,no
slowking-galar,Galarian Slowking,Surf,level-up,30,,,,no
slowking-galar,Galarian Slowking,Slack Off,level-up,33,,,,no
slowking-galar,Galarian Slowking,Psychic,level-up,36,,,,no
slowking-galar,Galarian Slowking,Psych Up,level-up,39,,,,no
slowking-galar,Galarian Slowking,Rain Dance,level-up,42,,,,no
slowking-galar,Galarian Slowking,Heal Pulse,level-up,45,,,,no
slowking-galar,Galarian Slowking,Toxic,reminder,0,,,,no
slowking-galar,Galarian Slowking,Future Sight,reminder,0,,,,no
slowking-galar,Galarian Slowking,Chilly Reception,reminder,0,,,,no
slowking-galar,Galarian Slowking,Waterfall,level-up,1,,,,no
slowking-galar,Galarian Slowking,Razor Shell,naturalized-rare-tm,,sword-shield,machine,machine,yes
slowpoke-galar,Galarian Slowpoke,Tackle,level-up,1,,,,no
slowpoke-galar,Galarian Slowpoke,Curse,level-up,1,,,,no
slowpoke-galar,Galarian Slowpoke,Growl,level-up,3,,,,no
slowpoke-galar,Galarian Slowpoke,Acid,level-up,6,,,,no
slowpoke-galar,Galarian Slowpoke,Yawn,level-up,9,,,,no
slowpoke-galar,Galarian Slowpoke,Confusion,level-up,12,,,,no
slowpoke-galar,Galarian Slowpoke,Disable,level-up,15,,,,no
slowpoke-galar,Galarian Slowpoke,Water Pulse,level-up,18,,,,no
slowpoke-galar,Galarian Slowpoke,Headbutt,level-up,21,,,,no
slowpoke-galar,Galarian Slowpoke,Zen Headbutt,level-up,24,,,,no
slowpoke-galar,Galarian Slowpoke,Amnesia,level-up,27,,,,no
slowpoke-galar,Galarian Slowpoke,Surf,level-up,30,,,,no
slowpoke-galar,Galarian Slowpoke,Slack Off,level-up,33,,,,no
slowpoke-galar,Galarian Slowpoke,Psychic,level-up,36,,,,no
slowpoke-galar,Galarian Slowpoke,Psych Up,level-up,39,,,,no
slowpoke-galar,Galarian Slowpoke,Rain Dance,level-up,42,,,,no
slowpoke-galar,Galarian Slowpoke,Heal Pulse,level-up,45,,,,no
stunfisk-galar,Galarian Stunfisk,Mud-Slap,level-up,1,,,,no
stunfisk-galar,Galarian Stunfisk,Tackle,level-up,1,,,,no
stunfisk-galar,Galarian Stunfisk,Water Gun,level-up,1,,,,no
stunfisk-galar,Galarian Stunfisk,Metal Claw,level-up,1,,,,no
stunfisk-galar,Galarian Stunfisk,Endure,level-up,5,,,,no
stunfisk-galar,Galarian Stunfisk,Mud Shot,level-up,10,,,,no
stunfisk-galar,Galarian Stunfisk,Revenge,level-up,15,,,,no
stunfisk-galar,Galarian Stunfisk,Metal Sound,level-up,20,,,,no
stunfisk-galar,Galarian Stunfisk,Sucker Punch,level-up,25,,,,no
stunfisk-galar,Galarian Stunfisk,Iron Defense,level-up,30,,,,no
stunfisk-galar,Galarian Stunfisk,Bounce,level-up,35,,,,no
stunfisk-galar,Galarian Stunfisk,Muddy Water,level-up,40,,,,no
stunfisk-galar,Galarian Stunfisk,Snap Trap,level-up,45,,,,no
stunfisk-galar,Galarian Stunfisk,Flail,level-up,50,,,,no
stunfisk-galar,Galarian Stunfisk,Fissure,level-up,55,,,,no
stunfisk-galar,Galarian Stunfisk,Reflect Type,naturalized-rare-tm,,sword-shield,egg,egg,yes
weezing-galar,Galarian Weezing,Double Hit,level-up,0,,,,no
weezing-galar,Galarian Weezing,Strange Steam,level-up,1,,,,no
weezing-galar,Galarian Weezing,Defog,level-up,1,,,,no
weezing-galar,Galarian Weezing,Heat Wave,level-up,1,,,,no
weezing-galar,Galarian Weezing,Smog,level-up,1,,,,no
weezing-galar,Galarian Weezing,Smokescreen,level-up,1,,,,no
weezing-galar,Galarian Weezing,Haze,level-up,1,,,,no
weezing-galar,Galarian Weezing,Poison Gas,level-up,1,,,,no
weezing-galar,Galarian Weezing,Tackle,level-up,1,,,,no
weezing-galar,Galarian Weezing,Fairy Wind,level-up,1,,,,no
